#group,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,dateTime:RFC3339,long
#default,,,,,,,,
,device,humidity,location,noise_db,pressure,temperature,time,wifi_rssi
,heltec_v3,71.16,window,66.79,1018.6,10.49,2026-03-09T05:43:27.671841636Z,-50
,heltec_v3,71.47,window,67.41,1018.6,10.42,2026-03-09T05:43:58.261918271Z,-51
,heltec_v3,71.62,window,66.47,1018.65,10.43,2026-03-09T05:44:28.875062717Z,-49
,heltec_v3,71.63,window,68.35,1018.61,10.44,2026-03-09T05:44:59.508930422Z,-51
,heltec_v3,71.6,window,69.93,1018.68,10.45,2026-03-09T05:45:30.121819729Z,-51
,heltec_v3,71.61,window,67.08,1018.67,10.4,2026-03-09T05:46:00.707240551Z,-51
,heltec_v3,72,window,71.48,1018.62,10.29,2026-03-09T05:46:31.324132547Z,-51
,heltec_v3,72.11,window,69.46,1018.66,10.35,2026-03-09T05:47:01.945258813Z,-49
,heltec_v3,72.01,window,67,1018.62,10.41,2026-03-09T05:47:32.550269523Z,-51
,heltec_v3,71.9,window,68.42,1018.63,10.42,2026-03-09T05:48:03.167001478Z,-51
,heltec_v3,72.01,window,67.91,1018.63,10.32,2026-03-09T05:48:33.793926765Z,-51
,heltec_v3,72.11,window,67.57,1018.62,10.32,2026-03-09T05:49:04.4077147Z,-51
,heltec_v3,72.24,window,68.01,1018.62,10.3,2026-03-09T05:49:34.987152879Z,-51
,heltec_v3,72.21,window,68.73,1018.61,10.32,2026-03-09T05:50:05.592667015Z,-51
,heltec_v3,72.33,window,67.01,1018.62,10.31,2026-03-09T05:50:36.200677564Z,-51
,heltec_v3,72.25,window,68.9,1018.59,10.38,2026-03-09T05:51:06.791527259Z,-51
,heltec_v3,72.15,window,68.11,1018.57,10.4,2026-03-09T05:51:37.382523397Z,-50
,heltec_v3,71.64,window,68.99,1018.54,10.56,2026-03-09T05:52:08.016584611Z,-51
,heltec_v3,71.55,window,67.69,1018.57,10.51,2026-03-09T05:52:38.627743977Z,-51
,heltec_v3,71.98,window,68.6,1018.55,10.37,2026-03-09T05:53:09.231471048Z,-51
,heltec_v3,72.53,window,67.16,1018.54,10.2,2026-03-09T05:53:39.834439084Z,-51
,heltec_v3,72.84,window,67.95,1018.54,10.15,2026-03-09T05:54:10.464793294Z,-49
,heltec_v3,73.28,window,65.23,1018.62,10.06,2026-03-09T05:54:41.075458163Z,-51
,heltec_v3,73.52,window,67.23,1018.59,10.03,2026-03-09T05:55:11.672357785Z,-49
,heltec_v3,73.38,window,67.58,1018.61,10.1,2026-03-09T05:55:42.26891204Z,-49
,heltec_v3,72.87,window,70.3,1018.62,10.29,2026-03-09T05:56:12.908280859Z,-51
,heltec_v3,72.6,window,68.55,1018.56,10.32,2026-03-09T05:56:43.548856788Z,-51
,heltec_v3,72.68,window,68.59,1018.55,10.28,2026-03-09T05:57:14.1373165Z,-51
,heltec_v3,72.78,window,70.3,1018.51,10.19,2026-03-09T05:57:44.735878845Z,-51
,heltec_v3,73.12,window,71.23,1018.5,10.16,2026-03-09T05:58:15.345305768Z,-49
,heltec_v3,73.25,window,69.1,1018.48,10.11,2026-03-09T05:58:45.94745663Z,-51
,heltec_v3,73.37,window,68.5,1018.48,10.08,2026-03-09T05:59:16.535205802Z,-51
,heltec_v3,73.32,window,68.51,1018.49,10.15,2026-03-09T05:59:47.156187337Z,-51
,heltec_v3,73.32,window,70.7,1018.48,10.21,2026-03-09T06:00:17.809888414Z,-51
,heltec_v3,72.94,window,71.48,1018.52,10.29,2026-03-09T06:00:48.4085747Z,-51
,heltec_v3,72.77,window,69.97,1018.51,10.3,2026-03-09T06:01:19.023287498Z,-51
,heltec_v3,72.46,window,69.3,1018.51,10.39,2026-03-09T06:01:49.654106963Z,-49
,heltec_v3,72.44,window,69.68,1018.53,10.37,2026-03-09T06:02:20.273277271Z,-51
,heltec_v3,72.35,window,72.36,1018.51,10.4,2026-03-09T06:02:50.913358294Z,-51
,heltec_v3,72.44,window,69.25,1018.55,10.4,2026-03-09T06:03:21.515438347Z,-49
,heltec_v3,72.63,window,68.5,1018.54,10.3,2026-03-09T06:03:52.128054666Z,-51
,heltec_v3,72.79,window,68.15,1018.54,10.26,2026-03-09T06:04:22.736796329Z,-51
,heltec_v3,72.93,window,76.54,1018.51,10.27,2026-03-09T06:04:53.379343299Z,-49
,heltec_v3,72.09,window,69.86,1018.53,10.57,2026-03-09T06:05:24.015769517Z,-51
,heltec_v3,72.41,window,64.31,1018.52,10.34,2026-03-09T06:05:54.641120774Z,-49
,heltec_v3,72.39,window,63.4,1018.55,10.48,2026-03-09T06:06:25.254398011Z,-51
,heltec_v3,72.27,window,70.51,1018.53,10.51,2026-03-09T06:06:55.888076551Z,-49
,heltec_v3,71.6,window,70.47,1018.52,10.73,2026-03-09T06:07:26.53144128Z,-51
,heltec_v3,72.03,window,69.99,1018.51,10.47,2026-03-09T06:07:57.150273881Z,-51
,heltec_v3,72.25,window,65.2,1018.47,10.53,2026-03-09T06:08:27.795699177Z,-51
,heltec_v3,72.52,window,65.57,1018.57,10.39,2026-03-09T06:08:58.420922525Z,-50
,heltec_v3,72.69,window,70.99,1018.54,10.35,2026-03-09T06:09:29.012905428Z,-51
,heltec_v3,73.12,window,64.76,1018.56,10.28,2026-03-09T06:09:59.623590328Z,-51
,heltec_v3,73.34,window,63.5,1018.54,10.22,2026-03-09T06:10:30.241120798Z,-49
,heltec_v3,73.26,window,65.77,1018.58,10.25,2026-03-09T06:11:00.843549782Z,-51
,heltec_v3,73.4,window,65.67,1018.56,10.31,2026-03-09T06:11:31.463875025Z,-51
,heltec_v3,73.43,window,72.8,1018.58,10.31,2026-03-09T06:12:02.068241996Z,-51
,heltec_v3,73.11,window,68.2,1018.59,10.3,2026-03-09T06:12:32.672713389Z,-51
,heltec_v3,73.24,window,65.34,1018.61,10.43,2026-03-09T06:13:03.289421589Z,-49
,heltec_v3,72.7,window,67.12,1018.58,10.41,2026-03-09T06:13:33.896885475Z,-49
,heltec_v3,72.82,window,72.12,1018.55,10.36,2026-03-09T06:14:04.500581415Z,-51
,heltec_v3,73.08,window,69.1,1018.52,10.33,2026-03-09T06:14:35.105976157Z,-51
,heltec_v3,73.32,window,64.57,1018.56,10.25,2026-03-09T06:15:05.720749372Z,-51
,heltec_v3,73.36,window,66.95,1018.55,10.3,2026-03-09T06:15:36.333920818Z,-51
,heltec_v3,73.03,window,71.96,1018.57,10.36,2026-03-09T06:16:06.949315883Z,-51
,heltec_v3,73.27,window,65.95,1018.55,10.32,2026-03-09T06:16:37.548419205Z,-51
,heltec_v3,73.71,window,70.72,1018.6,10.04,2026-03-09T06:17:08.163858062Z,-51
,heltec_v3,73.82,window,64.32,1018.57,10.12,2026-03-09T06:17:38.785793332Z,-51
,heltec_v3,73.41,window,68.18,1018.59,10.21,2026-03-09T06:18:09.383312314Z,-51
,heltec_v3,73.16,window,67.96,1018.62,10.17,2026-03-09T06:18:39.981208947Z,-49
,heltec_v3,73.23,window,66.5,1018.61,10.15,2026-03-09T06:19:10.618936496Z,-51
,heltec_v3,73.13,window,67.33,1018.57,10.23,2026-03-09T06:19:41.248282083Z,-49
,heltec_v3,73.16,window,69.76,1018.55,10.27,2026-03-09T06:20:11.886224717Z,-51
,heltec_v3,72.5,window,72.93,1018.64,10.34,2026-03-09T06:20:42.512018115Z,-51
,heltec_v3,72.25,window,71.87,1018.59,10.32,2026-03-09T06:21:13.158517331Z,-49
,heltec_v3,72.5,window,70.68,1018.54,10.27,2026-03-09T06:21:43.76420655Z,-51
,heltec_v3,72.27,window,65.75,1018.57,10.33,2026-03-09T06:22:14.429386218Z,-51
,heltec_v3,72.43,window,67.68,1018.55,10.32,2026-03-09T06:22:45.046417899Z,-51
,heltec_v3,72.57,window,74.36,1018.58,10.22,2026-03-09T06:23:15.644344836Z,-51
,heltec_v3,72.94,window,73.63,1018.55,10.13,2026-03-09T06:23:46.299634083Z,-51
,heltec_v3,73.09,window,67.76,1018.55,10.19,2026-03-09T06:24:16.93191956Z,-51
,heltec_v3,73.06,window,67.32,1018.54,10.23,2026-03-09T06:24:47.52181446Z,-51
,heltec_v3,73.19,window,68.01,1018.56,10.15,2026-03-09T06:25:18.144734833Z,-51
,heltec_v3,73.15,window,68.51,1018.55,10.17,2026-03-09T06:25:48.746661873Z,-51
,heltec_v3,73.25,window,70.02,1018.55,10.22,2026-03-09T06:26:19.382749917Z,-51
,heltec_v3,72.72,window,69.18,1018.55,10.45,2026-03-09T06:26:50.016168301Z,-51
,heltec_v3,72.52,window,71.54,1018.51,10.55,2026-03-09T06:27:20.663365956Z,-51
,heltec_v3,71.79,window,79.06,1018.54,10.5,2026-03-09T06:27:51.305863896Z,-51
,heltec_v3,71.76,window,69.25,1018.48,10.49,2026-03-09T06:28:21.924671595Z,-49
,heltec_v3,71.54,window,68.03,1018.49,10.43,2026-03-09T06:28:52.542797024Z,-51
,heltec_v3,71.98,window,70.87,1018.44,10.36,2026-03-09T06:29:23.169054612Z,-51
,heltec_v3,72.17,window,66.77,1018.47,10.44,2026-03-09T06:29:53.7793265Z,-51
,heltec_v3,71.83,window,69.24,1018.45,10.5,2026-03-09T06:30:24.378342366Z,-49
,heltec_v3,71.62,window,72.87,1018.46,10.53,2026-03-09T06:30:54.968907273Z,-49
,heltec_v3,71.39,window,67.09,1018.44,10.58,2026-03-09T06:31:25.545059364Z,-51
,heltec_v3,71.35,window,68.29,1018.38,10.56,2026-03-09T06:31:56.13721593Z,-51
,heltec_v3,71.07,window,68.25,1018.4,10.69,2026-03-09T06:32:26.763832262Z,-51
,heltec_v3,70.77,window,71.92,1018.39,10.87,2026-03-09T06:32:57.374077252Z,-51
,heltec_v3,69.6,window,67.42,1018.45,11.12,2026-03-09T06:33:28.041939873Z,-51
,heltec_v3,69.91,window,67.37,1018.42,10.9,2026-03-09T06:33:58.68190819Z,-51
,heltec_v3,70.01,window,70.03,1018.4,10.82,2026-03-09T06:34:29.288714121Z,-51
,heltec_v3,70.37,window,67.53,1018.43,10.75,2026-03-09T06:34:59.887453027Z,-51
,heltec_v3,70.58,window,66.26,1018.44,10.76,2026-03-09T06:35:30.496326641Z,-51
,heltec_v3,70.77,window,71.97,1018.45,10.67,2026-03-09T06:36:01.106048844Z,-51
,heltec_v3,71,window,69.74,1018.47,10.69,2026-03-09T06:36:31.716777434Z,-51
,heltec_v3,71.06,window,69.97,1018.42,10.59,2026-03-09T06:37:02.483747252Z,-49
,heltec_v3,70.88,window,74.65,1018.48,10.59,2026-03-09T06:37:33.098411019Z,-51
,heltec_v3,71.51,window,69.06,1018.47,10.47,2026-03-09T06:38:03.720818518Z,-51
,heltec_v3,72.08,window,74.54,1018.53,10.37,2026-03-09T06:38:34.36604112Z,-49
,heltec_v3,72.37,window,70.47,1018.51,10.39,2026-03-09T06:39:04.971903392Z,-51
,heltec_v3,72.38,window,70.19,1018.57,10.37,2026-03-09T06:39:35.594947526Z,-49
,heltec_v3,72.63,window,75.86,1018.62,10.51,2026-03-09T06:40:06.215985243Z,-51
,heltec_v3,70.81,window,71.02,1018.58,10.84,2026-03-09T06:40:36.881264266Z,-51
,heltec_v3,70.6,window,76.61,1018.56,10.93,2026-03-09T06:41:07.52946358Z,-51
,heltec_v3,70.4,window,72.4,1018.59,10.81,2026-03-09T06:41:38.145736928Z,-51
,heltec_v3,70.7,window,72.3,1018.57,10.78,2026-03-09T06:42:08.760231797Z,-51
,heltec_v3,71.18,window,71.45,1018.59,10.71,2026-03-09T06:42:39.370670585Z,-49
,heltec_v3,71.55,window,69.25,1018.63,10.47,2026-03-09T06:43:09.990312759Z,-49
,heltec_v3,72.07,window,71.45,1018.6,10.38,2026-03-09T06:43:40.611523471Z,-49
,heltec_v3,72.63,window,68.07,1018.57,10.26,2026-03-09T06:44:11.221372583Z,-51
,heltec_v3,72.73,window,72.36,1018.6,10.29,2026-03-09T06:44:41.822015652Z,-51
,heltec_v3,73.06,window,67.67,1018.6,10.24,2026-03-09T06:45:12.413819084Z,-51
,heltec_v3,73.2,window,70.7,1018.61,10.2,2026-03-09T06:45:43.012071882Z,-49
,heltec_v3,73.59,window,69.97,1018.6,10.09,2026-03-09T06:46:13.616420685Z,-51
,heltec_v3,73.5,window,69.65,1018.62,10.16,2026-03-09T06:46:44.26442478Z,-51
,heltec_v3,73.59,window,79.23,1018.69,10.08,2026-03-09T06:47:14.862554416Z,-51
,heltec_v3,73.5,window,68.8,1018.59,10.2,2026-03-09T06:47:45.487639948Z,-49
,heltec_v3,73.72,window,68.36,1018.66,10.07,2026-03-09T06:48:16.132238744Z,-51
,heltec_v3,73.82,window,67.85,1018.68,10.11,2026-03-09T06:48:46.758746529Z,-49
,heltec_v3,73.77,window,70.22,1018.67,10.11,2026-03-09T06:49:17.397149764Z,-51
,heltec_v3,73.41,window,69.16,1018.62,10.44,2026-03-09T06:49:48.026237138Z,-51
,heltec_v3,72.8,window,71.14,1018.61,10.4,2026-03-09T06:50:18.647683798Z,-49
,heltec_v3,72.7,window,77.4,1018.62,10.37,2026-03-09T06:50:49.232822427Z,-51
,heltec_v3,72.6,window,70.63,1018.55,10.41,2026-03-09T06:51:19.856346765Z,-51
,heltec_v3,72.47,window,74.27,1018.6,10.46,2026-03-09T06:51:50.460194914Z,-50
,heltec_v3,72.24,window,67.34,1018.59,10.51,2026-03-09T06:52:21.042242294Z,-51
,heltec_v3,72.31,window,74.43,1018.62,10.47,2026-03-09T06:52:51.645913436Z,-51
,heltec_v3,72.19,window,71.9,1018.6,10.51,2026-03-09T06:53:22.235765912Z,-50
,heltec_v3,72.06,window,73.06,1018.6,10.43,2026-03-09T06:53:52.895004646Z,-51
,heltec_v3,72.27,window,72.22,1018.61,10.37,2026-03-09T06:54:23.513656219Z,-51
,heltec_v3,72.62,window,69.4,1018.61,10.36,2026-03-09T06:54:54.113191535Z,-49
,heltec_v3,72.34,window,71.19,1018.64,10.44,2026-03-09T06:55:24.744690469Z,-51
,heltec_v3,72.55,window,69.69,1018.56,10.58,2026-03-09T06:55:55.395777321Z,-51
,heltec_v3,71.73,window,71.75,1018.58,10.55,2026-03-09T06:56:26.012938224Z,-51
,heltec_v3,71.86,window,68.72,1018.59,10.56,2026-03-09T06:56:56.598077114Z,-51
,heltec_v3,71.91,window,74.83,1018.59,10.52,2026-03-09T06:57:27.209226118Z,-51
,heltec_v3,72.27,window,73.17,1018.51,10.48,2026-03-09T06:57:57.820232884Z,-51
,heltec_v3,72.38,window,70.97,1018.56,10.42,2026-03-09T06:58:28.442588852Z,-51
,heltec_v3,72.46,window,70.01,1018.57,10.37,2026-03-09T06:58:59.044633182Z,-51
,heltec_v3,72.72,window,69.16,1018.55,10.33,2026-03-09T06:59:29.682607902Z,-51
,heltec_v3,72.7,window,70.24,1018.55,10.41,2026-03-09T07:00:00.287943913Z,-51
,heltec_v3,72.61,window,67.85,1018.53,10.41,2026-03-09T07:00:30.885343766Z,-51
,heltec_v3,72.76,window,71.32,1018.56,10.38,2026-03-09T07:01:01.495376915Z,-51
,heltec_v3,73.02,window,69.38,1018.57,10.37,2026-03-09T07:01:32.106759874Z,-51
,heltec_v3,73.13,window,72.64,1018.52,10.34,2026-03-09T07:02:02.709126518Z,-51
,heltec_v3,73.29,window,70.38,1018.55,10.29,2026-03-09T07:02:33.330678214Z,-49
,heltec_v3,73.74,window,69.22,1018.56,10.22,2026-03-09T07:03:03.957507159Z,-51
,heltec_v3,73.83,window,76.58,1018.58,10.24,2026-03-09T07:03:34.577376298Z,-51
,heltec_v3,73.7,window,73.65,1018.61,10.33,2026-03-09T07:04:05.189644085Z,-50
,heltec_v3,73.45,window,72.68,1018.58,10.49,2026-03-09T07:04:35.792651473Z,-51
,heltec_v3,73.01,window,75.73,1018.58,10.56,2026-03-09T07:05:06.428576065Z,-51
,heltec_v3,73.38,window,73.59,1018.64,10.39,2026-03-09T07:05:37.056932739Z,-51
,heltec_v3,73.03,window,70.87,1018.63,10.35,2026-03-09T07:06:07.689101311Z,-51
,heltec_v3,73.33,window,75.62,1018.62,10.36,2026-03-09T07:06:38.316000545Z,-51
,heltec_v3,73.43,window,70.57,1018.64,10.26,2026-03-09T07:07:09.282385681Z,-49
,heltec_v3,73.55,window,68.96,1018.61,10.21,2026-03-09T07:07:40.272405618Z,-49
,heltec_v3,74.05,window,69.31,1018.62,10.12,2026-03-09T07:08:10.900823078Z,-51
,heltec_v3,74.17,window,71.78,1018.6,10.14,2026-03-09T07:08:41.51039639Z,-51
,heltec_v3,74.19,window,68.67,1018.59,10.15,2026-03-09T07:09:12.127985141Z,-51
,heltec_v3,74.29,window,68.37,1018.61,10.13,2026-03-09T07:09:42.72672831Z,-51
,heltec_v3,74.4,window,67.51,1018.55,10.09,2026-03-09T07:10:13.344288986Z,-51
,heltec_v3,74.31,window,70.84,1018.53,10.11,2026-03-09T07:10:43.945732606Z,-51
,heltec_v3,74.28,window,70.25,1018.54,10.16,2026-03-09T07:11:14.567565999Z,-50
,heltec_v3,74.18,window,68.78,1018.59,10.08,2026-03-09T07:11:45.176032996Z,-51
,heltec_v3,74.15,window,75.37,1018.55,10.16,2026-03-09T07:12:15.790428302Z,-49
,heltec_v3,74.07,window,73.13,1018.56,10.18,2026-03-09T07:12:46.413312851Z,-49
,heltec_v3,74.02,window,70.84,1018.54,10.19,2026-03-09T07:13:17.039282043Z,-51
,heltec_v3,73.99,window,75.68,1018.58,10.26,2026-03-09T07:13:47.681241571Z,-51
,heltec_v3,74.04,window,76.92,1018.57,10.22,2026-03-09T07:14:18.273644559Z,-51
,heltec_v3,73.84,window,69.13,1018.59,10.25,2026-03-09T07:14:48.867497441Z,-49
,heltec_v3,73.88,window,70.42,1018.59,10.27,2026-03-09T07:15:19.491877314Z,-49
,heltec_v3,73.59,window,72.69,1018.59,10.32,2026-03-09T07:15:50.133657056Z,-51
,heltec_v3,73.52,window,71.69,1018.58,10.28,2026-03-09T07:16:20.764720925Z,-51
,heltec_v3,73.55,window,72.35,1018.59,10.26,2026-03-09T07:16:51.377528834Z,-51
,heltec_v3,73.97,window,76.07,1018.58,10.05,2026-03-09T07:17:22.013071744Z,-51
,heltec_v3,74.15,window,74.25,1018.55,10.22,2026-03-09T07:17:52.650461341Z,-51
,heltec_v3,73.94,window,70.99,1018.6,10.12,2026-03-09T07:18:23.302577194Z,-51
,heltec_v3,74,window,70.56,1018.57,10.18,2026-03-09T07:18:53.908834341Z,-51
,heltec_v3,73.3,window,70.81,1018.56,10.36,2026-03-09T07:19:24.538124296Z,-49
,heltec_v3,72.88,window,70.04,1018.5,10.58,2026-03-09T07:19:55.135808896Z,-51
,heltec_v3,72.56,window,68.83,1018.51,10.52,2026-03-09T07:20:25.766209669Z,-51
,heltec_v3,72.75,window,71.31,1018.58,10.39,2026-03-09T07:20:56.385266378Z,-51
,heltec_v3,72.8,window,72.08,1018.53,10.33,2026-03-09T07:21:26.987494012Z,-51
,heltec_v3,72.87,window,65.88,1018.56,10.41,2026-03-09T07:21:57.622085207Z,-51
,heltec_v3,72.76,window,74.28,1018.54,10.26,2026-03-09T07:22:28.242383698Z,-50
,heltec_v3,73.15,window,72.97,1018.54,10.19,2026-03-09T07:22:58.848087248Z,-50
,heltec_v3,73.19,window,70.84,1018.52,10.23,2026-03-09T07:23:29.450085436Z,-51
,heltec_v3,73.07,window,70.72,1018.58,10.28,2026-03-09T07:24:00.043859786Z,-50
,heltec_v3,73.14,window,71.98,1018.52,10.28,2026-03-09T07:24:30.651474692Z,-50
,heltec_v3,73.09,window,72.25,1018.57,10.3,2026-03-09T07:25:01.267487199Z,-50
,heltec_v3,72.93,window,70.82,1018.55,10.31,2026-03-09T07:25:31.880138388Z,-50
,heltec_v3,72.96,window,73.53,1018.53,10.34,2026-03-09T07:26:02.464955735Z,-50
,heltec_v3,72.73,window,72.56,1018.53,10.36,2026-03-09T07:26:33.0751239Z,-51
,heltec_v3,72.64,window,69.26,1018.49,10.41,2026-03-09T07:27:03.711077278Z,-49
,heltec_v3,72.61,window,70.52,1018.48,10.47,2026-03-09T07:27:34.314393479Z,-50
,heltec_v3,72.68,window,68.75,1018.49,10.35,2026-03-09T07:28:04.936006164Z,-50
,heltec_v3,72.81,window,76.58,1018.52,10.34,2026-03-09T07:28:35.563208368Z,-50
,heltec_v3,72.95,window,66.97,1018.52,10.33,2026-03-09T07:29:06.177292943Z,-50
,heltec_v3,72.85,window,71.02,1018.5,10.31,2026-03-09T07:29:36.789060308Z,-50
,heltec_v3,73.06,window,72.8,1018.52,10.24,2026-03-09T07:30:07.419195927Z,-50
,heltec_v3,73.09,window,68.55,1018.51,10.16,2026-03-09T07:30:38.033737776Z,-51
,heltec_v3,73.12,window,70.22,1018.47,10.21,2026-03-09T07:31:08.6161066Z,-50
,heltec_v3,73.08,window,69.79,1018.46,10.24,2026-03-09T07:31:39.21198469Z,-50
,heltec_v3,73.21,window,76.62,1018.52,10.22,2026-03-09T07:32:09.805003466Z,-50
,heltec_v3,73.34,window,71.41,1018.51,10.31,2026-03-09T07:32:40.403826846Z,-50
,heltec_v3,73.18,window,70.21,1018.52,10.31,2026-03-09T07:33:11.030553546Z,-50
,heltec_v3,72.95,window,71.22,1018.52,10.4,2026-03-09T07:33:41.653390501Z,-50
,heltec_v3,72.45,window,68.85,1018.47,10.59,2026-03-09T07:34:12.29194819Z,-50
,heltec_v3,72.01,window,75.17,1018.5,10.58,2026-03-09T07:34:42.906528307Z,-49
,heltec_v3,71.92,window,70.54,1018.5,10.52,2026-03-09T07:35:13.513515633Z,-50
,heltec_v3,71.93,window,69.82,1018.49,10.55,2026-03-09T07:35:44.144071101Z,-51
,heltec_v3,72.1,window,67.76,1018.48,10.44,2026-03-09T07:36:14.770835565Z,-49
,heltec_v3,72.24,window,75.71,1018.46,10.41,2026-03-09T07:36:45.395980824Z,-50
,heltec_v3,72.22,window,68.06,1018.47,10.51,2026-03-09T07:37:16.009290712Z,-50
,heltec_v3,71.96,window,68.53,1018.46,10.58,2026-03-09T07:37:46.616091777Z,-50
,heltec_v3,71.8,window,67.8,1018.49,10.56,2026-03-09T07:38:17.221193221Z,-50
,heltec_v3,71.98,window,72,1018.49,10.46,2026-03-09T07:38:47.851529253Z,-51
,heltec_v3,72.37,window,69.87,1018.5,10.39,2026-03-09T07:39:18.477898052Z,-50
,heltec_v3,72.9,window,69.87,1018.51,10.26,2026-03-09T07:39:49.097880392Z,-50
,heltec_v3,73.06,window,73.02,1018.52,10.23,2026-03-09T07:40:19.7133794Z,-50
,heltec_v3,73.05,window,71.49,1018.51,10.27,2026-03-09T07:40:50.298975225Z,-50
,heltec_v3,73.02,window,68.16,1018.55,10.26,2026-03-09T07:41:20.903935624Z,-50
,heltec_v3,73.07,window,76.78,1018.52,10.27,2026-03-09T07:41:51.512242099Z,-50
,heltec_v3,73.12,window,73.23,1018.57,10.25,2026-03-09T07:42:22.114396579Z,-50
,heltec_v3,73.08,window,68.19,1018.58,10.24,2026-03-09T07:42:52.705317303Z,-51
,heltec_v3,73.29,window,69.82,1018.54,10.14,2026-03-09T07:43:23.30466687Z,-50
,heltec_v3,73.46,window,73.16,1018.57,10.2,2026-03-09T07:43:53.923926023Z,-50
,heltec_v3,73.53,window,70.63,1018.59,10.22,2026-03-09T07:44:24.551160186Z,-51
,heltec_v3,73.46,window,69.28,1018.64,10.17,2026-03-09T07:44:55.233587655Z,-50
,heltec_v3,74.16,window,72.45,1018.67,10,2026-03-09T07:45:25.86072011Z,-51
,heltec_v3,74.19,window,72.43,1018.64,9.96,2026-03-09T07:45:56.461660263Z,-51
,heltec_v3,74.25,window,68.82,1018.69,10.01,2026-03-09T07:46:27.078129428Z,-49
,heltec_v3,74.2,window,71.06,1018.67,10.06,2026-03-09T07:46:57.679146614Z,-49
,heltec_v3,74.21,window,74.61,1018.67,9.93,2026-03-09T07:47:28.286057517Z,-50
,heltec_v3,74.13,window,71.66,1018.67,10.05,2026-03-09T07:47:58.893085143Z,-50
,heltec_v3,73.39,window,71.4,1018.61,10.23,2026-03-09T07:48:29.518379277Z,-50
,heltec_v3,73.01,window,73.69,1018.63,10.37,2026-03-09T07:49:00.146624636Z,-50
,heltec_v3,72.66,window,72.44,1018.62,10.42,2026-03-09T07:49:30.735030802Z,-51
,heltec_v3,72.46,window,71.02,1018.62,10.48,2026-03-09T07:50:01.37082482Z,-50
,heltec_v3,72.34,window,69.17,1018.6,10.48,2026-03-09T07:50:31.972557055Z,-50
,heltec_v3,72.17,window,71.27,1018.63,10.56,2026-03-09T07:51:02.597756751Z,-50
,heltec_v3,71.78,window,71.81,1018.59,10.57,2026-03-09T07:51:33.208519863Z,-50
,heltec_v3,72.01,window,67.29,1018.63,10.49,2026-03-09T07:52:03.820183862Z,-50
,heltec_v3,72.23,window,65.93,1018.57,10.51,2026-03-09T07:52:34.412437259Z,-50
,heltec_v3,72.15,window,68.24,1018.55,10.57,2026-03-09T07:53:05.003796648Z,-51
,heltec_v3,71.95,window,66.41,1018.59,10.62,2026-03-09T07:53:35.593486129Z,-50
,heltec_v3,71.18,window,65.42,1018.57,10.81,2026-03-09T07:54:06.225840753Z,-50
,heltec_v3,71.53,window,70.4,1018.58,10.71,2026-03-09T07:54:36.824873208Z,-49
,heltec_v3,71.61,window,70.99,1018.61,10.6,2026-03-09T07:55:07.407044344Z,-50
,heltec_v3,71.59,window,66.64,1018.61,10.64,2026-03-09T07:55:38.001164807Z,-50
,heltec_v3,71.72,window,70.09,1018.6,10.63,2026-03-09T07:56:08.602385825Z,-50
,heltec_v3,71.57,window,76.55,1018.56,10.61,2026-03-09T07:56:39.212954233Z,-50
,heltec_v3,71.49,window,73.84,1018.54,10.53,2026-03-09T07:57:09.806712752Z,-50
,heltec_v3,71.82,window,68.53,1018.56,10.47,2026-03-09T07:57:40.413106452Z,-51
,heltec_v3,71.39,window,66.48,1018.55,10.61,2026-03-09T07:58:11.065546768Z,-48
,heltec_v3,71.29,window,70.52,1018.57,10.66,2026-03-09T07:58:41.662726919Z,-49
,heltec_v3,71.26,window,72.97,1018.58,10.6,2026-03-09T07:59:12.290413118Z,-51
,heltec_v3,71.61,window,71.46,1018.59,10.56,2026-03-09T07:59:42.899730048Z,-50
,heltec_v3,71.55,window,70.76,1018.61,10.61,2026-03-09T08:00:13.490199063Z,-49
,heltec_v3,71.65,window,67.04,1018.65,10.57,2026-03-09T08:00:44.135828161Z,-50
,heltec_v3,71.69,window,71.26,1018.63,10.54,2026-03-09T08:01:14.731576709Z,-50
,heltec_v3,71.61,window,78.13,1018.64,10.52,2026-03-09T08:01:45.320253306Z,-47
,heltec_v3,71.84,window,68.27,1018.58,10.52,2026-03-09T08:02:15.934316626Z,-50
,heltec_v3,71.71,window,67.89,1018.56,10.63,2026-03-09T08:02:46.550267922Z,-50
,heltec_v3,71.75,window,70.71,1018.49,10.56,2026-03-09T08:03:17.168421388Z,-50
,heltec_v3,71.58,window,68.74,1018.5,10.61,2026-03-09T08:03:47.779284033Z,-51
,heltec_v3,71.18,window,67.93,1018.56,10.67,2026-03-09T08:04:18.400480672Z,-50
,heltec_v3,71.29,window,69.63,1018.54,10.63,2026-03-09T08:04:49.008343581Z,-50
,heltec_v3,71.5,window,76.93,1018.53,10.53,2026-03-09T08:05:19.611523341Z,-51
,heltec_v3,71.73,window,75.31,1018.61,10.48,2026-03-09T08:05:50.22021304Z,-50
,heltec_v3,71.71,window,71.75,1018.57,10.49,2026-03-09T08:06:20.861225815Z,-49
,heltec_v3,72.02,window,70,1018.56,10.43,2026-03-09T08:06:51.472870021Z,-50
,heltec_v3,71.97,window,74.43,1018.57,10.41,2026-03-09T08:07:22.077081962Z,-50
,heltec_v3,71.62,window,69.27,1018.56,10.58,2026-03-09T08:07:52.693815794Z,-50
