#group,false,false,false,false,false
#datatype,double,string,string,string,dateTime:RFC3339
#default,,,,,
,air_quality_band,air_quality_text,source,station,time
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:09:00.603560814Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:14:02.840888262Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:19:03.477847272Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:24:04.098940212Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:29:04.737059522Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:34:05.402677022Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:39:06.127572729Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:44:06.759702585Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:49:10.835898258Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:54:11.427953207Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T05:59:12.090024364Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:04:12.75294135Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:09:13.418666599Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:14:14.065876221Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:19:14.83115757Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:24:15.47260417Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:29:16.126847233Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:34:16.79189254Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:39:17.435781537Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:44:18.085733118Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:49:18.819269683Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:54:19.460249196Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T06:59:20.098774725Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:04:20.856379445Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:09:21.546131956Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:14:22.536604131Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:19:23.202237347Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:24:23.828079539Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:29:24.57719451Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:34:25.186951408Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:39:26.181569707Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:44:26.884739982Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:49:29.049283022Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:54:31.816073971Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T07:59:32.604869503Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:04:33.209263752Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:09:33.915084988Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:14:34.558393973Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:19:37.284216961Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:24:37.946023857Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:29:38.635202605Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:34:39.316884709Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:39:40.932699202Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:44:43.809896623Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:49:44.472969682Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:54:45.232675421Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T08:59:45.976334048Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:04:46.899192699Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:09:47.61920911Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:14:49.954511094Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:19:52.767268997Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:24:53.395556763Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:29:54.087040928Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:34:54.742309792Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:39:56.476688031Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:44:57.110410371Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:49:57.768349429Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:54:58.450411285Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T09:59:59.08060742Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:04:59.879398701Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:10:00.744280118Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:15:01.781168124Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:20:05.130303856Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:25:06.328437601Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:30:07.288407149Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:35:08.30485425Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:40:09.650646854Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:45:10.353115468Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:50:11.103270351Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T10:55:11.85956296Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:00:12.585952647Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:05:13.618113248Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:10:14.402284746Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:15:15.060860398Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:20:17.88155975Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:25:20.531827653Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:30:21.564685834Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:35:22.241643563Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:40:24.844426719Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:45:25.910712707Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:50:26.690118851Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T11:55:28.028469073Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:00:28.622893782Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:05:30.181061197Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:10:31.425013234Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:15:32.218124053Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:20:35.289289491Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:25:36.708826607Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:30:37.703946105Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:35:42.027673393Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:40:42.871595811Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:45:43.773995048Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:50:44.450009549Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T12:55:45.623201784Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:00:46.473474143Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:05:47.203370781Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:10:48.047432639Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:15:48.790179786Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:20:50.06154515Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:25:51.342997323Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:30:53.898347749Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:35:54.832019032Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:40:55.893240296Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:45:56.568660499Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:50:57.281912826Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T13:55:59.429302524Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:01:00.567220135Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:06:03.189912572Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:11:06.342350684Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:16:07.131424537Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:21:08.453874552Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:26:09.342773321Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:31:12.46894022Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:36:18.713763621Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:41:19.504268282Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:46:20.182271105Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:51:20.952798446Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T14:56:22.684417173Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:01:23.407880417Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:06:24.430344144Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:11:25.168265552Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:16:25.893926524Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:21:26.681640644Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:26:27.88722666Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:31:28.545763701Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:36:29.291029545Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:41:32.249091852Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:46:33.017088972Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:51:34.493603287Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T15:56:35.178132362Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:01:36.062296467Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:06:36.74703196Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:11:37.434465586Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:16:39.203293048Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:21:39.940925151Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:26:40.696566717Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:31:41.512747376Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:36:43.83083561Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:41:48.508034996Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:46:49.164781066Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:51:52.350714052Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T16:56:53.043322035Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:01:53.762917704Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:06:54.445297335Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:11:55.131177584Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:16:55.970044462Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:21:57.587676612Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:26:58.458437977Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:31:59.598437601Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:37:01.266954336Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:42:04.87064028Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:47:07.915591464Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:52:08.774104434Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T17:57:11.465999906Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:02:12.712305456Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:07:13.615115373Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:12:14.298192972Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:17:15.1750776Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:22:15.918330047Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:27:17.17523898Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:32:17.952324175Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:37:18.685361679Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:42:19.539161323Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:47:20.263699464Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:52:21.011885249Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T18:57:24.945889455Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:02:25.715469117Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:07:26.496649702Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:12:27.265882915Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:17:28.035668903Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:22:28.705558864Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:27:29.633066575Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:32:30.278512058Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:37:31.148093942Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:42:34.680094441Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:47:37.114001351Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:52:40.006939607Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T19:57:40.783191213Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:02:44.340378266Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:07:45.133881631Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:12:46.580555268Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:17:47.273765208Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:22:47.979511792Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:27:48.912365742Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:32:49.557341677Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:37:51.278744545Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:42:51.961680159Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:47:52.79773028Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:52:55.574906075Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T20:57:56.524361194Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:02:59.133205153Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:08:01.380031773Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:13:02.246585338Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:18:02.983782794Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:23:03.699824342Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:28:04.511071102Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:33:05.1815188Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:38:06.026736297Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:43:06.689130038Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:48:07.374861305Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:53:08.094346077Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T21:58:08.782238403Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:03:11.88045756Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:08:12.566001723Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:13:13.312853952Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:18:13.991873105Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:23:14.695031736Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:28:15.41407045Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:33:16.027256401Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:38:16.90139622Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:43:17.681808753Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:48:18.398154093Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:53:19.614270482Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T22:58:20.362908921Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:03:20.993572221Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:08:21.693383643Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:13:22.474696242Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:18:23.219507878Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:23:23.896986063Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:28:24.552284077Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:33:25.259978088Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:38:25.886728922Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:43:26.610904373Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:48:27.413487268Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:53:28.115129323Z
,2,Moderate,tfl_api,Gloucester Road,2026-03-08T23:58:28.909337701Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:04:52.051418838Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:09:52.725965561Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:14:53.398262274Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:19:54.579451914Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:24:55.233963623Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:29:55.90813233Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:34:56.668156801Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:39:57.404242799Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:44:58.042294713Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:49:58.743278742Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T00:54:59.429233606Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:00:02.886784373Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:05:03.579636559Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:10:04.377799922Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:15:05.060748407Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:20:06.121229464Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:25:06.941853749Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:30:10.347405168Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:35:10.994820409Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:40:11.755166076Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:45:12.412557843Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:50:13.059136666Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T01:55:13.654329113Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:00:20.449649149Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:05:21.115332623Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:10:21.729143907Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:15:22.417309452Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:20:23.112356625Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:25:23.831934616Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:30:24.446265318Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:35:25.098660907Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:40:25.849229163Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:45:26.451848616Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:50:27.351070164Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T02:55:28.337826365Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:00:29.138747221Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:05:32.777651676Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:10:33.5532189Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:15:34.343378617Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:20:34.98950317Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:25:35.649869796Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:30:36.306969929Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:35:39.024135931Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:40:39.775454165Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:45:40.406861581Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:50:41.094239934Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T03:55:41.744359066Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:00:42.4043Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:05:43.032296297Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:10:43.690094088Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:15:44.355708344Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:20:45.052027787Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:25:45.734026721Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:30:46.397148319Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:35:47.042009454Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:40:47.697463189Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:45:48.274442175Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:50:48.953192275Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T04:55:49.748040953Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:00:50.4672078Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:05:51.099570898Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:16:07.437839787Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:21:08.216012045Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:26:08.854554405Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:31:09.472114946Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:36:10.159589418Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:41:10.898089906Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:46:11.592350707Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:51:12.206419751Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T05:56:12.848176646Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:01:13.477163384Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:06:14.065427607Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:11:19.292221095Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:16:19.923190653Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:21:20.597839231Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:26:21.272278293Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:31:22.759991618Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:36:23.807382747Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:41:24.489286046Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:46:25.164230096Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:51:25.775566321Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T06:56:26.544169351Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:01:27.269300312Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:06:28.361812014Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:22:02.467063911Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:27:03.256307365Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:32:04.027452536Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:37:04.614499217Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:42:06.814066145Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:52:25.460477258Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T07:57:26.085152163Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:02:26.962674617Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:07:28.294737688Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:12:29.032007835Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:17:29.676535888Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:27:46.588321432Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:32:47.329584765Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:37:48.001670653Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:42:48.697665387Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:47:49.374554921Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T08:52:50.047235386Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:03:06.714399902Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:08:07.777352714Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:13:08.467801766Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:18:09.947457956Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:23:14.07497615Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:28:14.754314129Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:33:15.426477073Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:38:16.139465149Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:43:16.85092279Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:48:17.650078493Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:53:18.304303015Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T09:58:19.199218162Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:03:19.833275647Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:08:27.270098334Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:13:28.252741431Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:18:28.918814837Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:23:29.659144534Z
,1,Low,tfl_api,Gloucester Road,2026-03-13T10:28:30.598951433Z
